stn_code,year-month,so2,no2,rspm,spm,pm2_5
113,2013-10,8.0,30.666666666666668,203.5,,
113,2013-11,7.833333333333333,30.666666666666668,203.0,,
113,2013-12,8.3,32.0,217.5,,
113,2014-01,8.833333333333334,31.833333333333332,222.5,,
113,2014-02,8.2,30.1,193.5,,
113,2014-03,8.0,29.4,183.7,,
113,2014-04,8.0,29.0,183.5,,
113,2014-05,7.875,29.0,179.125,,
113,2014-06,8.0,29.833333333333332,185.83333333333334,,
113,2014-07,8.0,28.5,185.16666666666666,,
113,2014-08,7.875,28.0,180.125,,
113,2014-09,7.5,27.5,173.5,,
113,2014-10,7.666666666666667,26.88888888888889,168.88888888888889,,
113,2014-11,8.142857142857142,28.857142857142858,177.85714285714286,,
113,2014-12,8.0,29.0,180.85714285714286,,
113,2015-01,8.555555555555555,30.0,196.11111111111111,,
113,2015-02,8.25,29.875,199.75,,
113,2015-03,8.125,28.5,177.625,,
113,2015-04,8.142857142857142,28.142857142857142,171.57142857142858,,
113,2015-05,8.0,28.0,172.22222222222223,,
113,2015-06,8.0,28.0,171.42857142857142,,
113,2015-07,7.444444444444445,26.88888888888889,156.77777777777777,,
113,2015-08,7.875,27.375,166.0,,
113,2015-09,7.555555555555555,27.333333333333332,167.66666666666666,,
113,2015-10,7.75,27.25,161.25,,
113,2015-11,8.571428571428571,30.285714285714285,182.85714285714286,,
113,2015-12,10.777777777777779,33.22222222222222,222.0,,
139,2012-01,26.857142857142858,35.42857142857143,134.16714285714286,,
139,2012-02,22.75,33.625,147.99875000000003,,
139,2012-03,19.4,33.7,135.7,,
139,2012-04,16.0,28.5,127.93625,,
139,2012-05,20.0,30.25,163.7075,,
139,2012-06,18.0,28.875,220.87375,,
139,2012-07,18.4,29.9,153.03300000000002,,
139,2012-08,17.75,27.75,139.75125,,
139,2012-09,18.5,29.25,163.02,,
139,2012-10,20.88888888888889,33.333333333333336,168.20444444444445,,
139,2012-11,27.11111111111111,34.888888888888886,189.5011111111111,,
139,2012-12,23.0,30.142857142857142,209.47571428571428,,
139,2013-01,23.8,32.7,144.9,,
139,2013-02,18.714285714285715,26.285714285714285,131.71428571428572,,
139,2013-03,19.75,29.0,133.0,,
139,2013-04,17.25,26.375,131.125,,
139,2013-05,18.4,26.2,127.6,,
139,2013-06,15.875,22.0,132.875,,
139,2013-07,13.0,20.0,125.85714285714286,,
139,2013-08,13.222222222222221,19.0,112.0,,
139,2013-09,12.5,21.0,116.83333333333333,,
139,2013-10,16.0,24.166666666666668,169.5,,
139,2013-11,18.5,31.75,156.25,,
139,2013-12,26.454545454545453,35.54545454545455,184.72727272727272,,
139,2014-01,28.875,39.625,170.25,,
139,2014-02,21.857142857142858,40.285714285714285,200.57142857142858,,
139,2014-03,27.0,42.375,197.75,,
139,2014-04,24.7,39.1,202.0,,
139,2014-05,21.375,34.625,157.5,,
139,2014-06,22.428571428571427,34.714285714285715,170.0,,
139,2014-07,19.875,32.75,162.0,,
139,2014-08,24.0,36.42857142857143,172.42857142857142,,
139,2014-09,29.0,40.0,188.0,,
139,2014-10,29.666666666666668,42.44444444444444,202.55555555555554,,
139,2014-11,25.3,37.7,190.6,,
139,2014-12,24.857142857142858,36.57142857142857,218.57142857142858,,
139,2015-01,24.77777777777778,39.44444444444444,217.44444444444446,,
139,2015-02,20.5,36.875,202.375,,
139,2015-03,16.625,33.75,168.25,,
139,2015-04,14.75,31.125,150.875,,
139,2015-05,13.11111111111111,29.22222222222222,174.0,,
139,2015-06,11.75,27.125,157.625,,
139,2015-07,12.5,27.0,160.33333333333334,,
139,2015-08,15.5,30.0,178.83333333333334,,
139,2015-09,17.5,33.0,181.25,,
139,2015-10,20.25,35.375,186.75,,
139,2015-11,23.125,40.125,201.0,,
139,2015-12,28.666666666666668,45.22222222222222,227.0,,
140,2012-01,20.0,28.571428571428573,121.14285714285714,,
140,2012-02,28.666666666666668,35.0,167.22222222222223,,
140,2012-03,14.75,25.25,142.375,,
140,2012-04,13.0,23.285714285714285,120.57142857142857,,
140,2012-05,13.4,27.4,170.7,,
140,2012-06,16.11111111111111,24.88888888888889,152.33333333333334,,
140,2012-07,14.857142857142858,23.285714285714285,133.14285714285714,,
140,2012-08,14.875,24.375,131.875,,
140,2012-09,18.22222222222222,27.0,155.44444444444446,,
140,2012-10,20.0,29.125,180.625,,
140,2012-11,24.142857142857142,29.0,163.85714285714286,,
140,2012-12,21.7,29.9,176.3,,
140,2013-01,17.77777777777778,26.11111111111111,126.0,,
140,2013-02,18.25,29.25,139.375,,
140,2013-03,17.625,26.875,123.0,,
140,2013-04,17.333333333333332,26.11111111111111,119.0,,
140,2013-05,14.777777777777779,24.77777777777778,138.66666666666666,,
140,2013-06,14.166666666666666,18.5,98.0,,
140,2013-07,12.4,21.2,131.7,,
140,2013-08,11.666666666666666,16.0,99.88888888888889,,
140,2013-09,12.0,20.666666666666668,120.0,,
140,2013-10,16.1,25.4,156.6,,
140,2013-11,17.75,26.5,162.0,,
140,2013-12,24.8,36.8,188.0,,
140,2014-01,26.0,37.5,135.5,,
140,2014-02,23.285714285714285,38.0,172.42857142857142,,
140,2014-03,19.0,36.7,198.2,,
140,2014-04,17.333333333333332,32.333333333333336,154.83333333333334,,
140,2014-05,19.285714285714285,30.142857142857142,154.42857142857142,,
140,2014-06,16.9,33.7,159.3,,
140,2014-07,13.25,23.5,138.75,,
140,2014-08,19.0,30.714285714285715,174.28571428571428,,
140,2014-09,19.666666666666668,34.0,148.0,,
140,2014-10,22.09090909090909,34.63636363636363,174.63636363636363,,
140,2014-11,19.142857142857142,28.0,171.85714285714286,,
140,2014-12,20.428571428571427,29.714285714285715,208.71428571428572,,
140,2015-01,22.142857142857142,37.142857142857146,207.14285714285714,,
140,2015-02,17.0,32.5,190.625,,
140,2015-03,14.428571428571429,27.285714285714285,159.14285714285714,,
140,2015-04,10.333333333333334,21.555555555555557,133.33333333333334,,
140,2015-05,9.625,21.125,161.875,,
140,2015-06,8.5,20.625,146.5,,
140,2015-07,8.0,19.4,155.8,,
140,2015-08,9.875,20.625,150.125,,
140,2015-09,12.25,23.5,159.25,,
140,2015-10,14.777777777777779,29.22222222222222,169.88888888888889,,
140,2015-11,18.25,35.25,186.125,,
140,2015-12,20.666666666666668,36.666666666666664,207.22222222222223,,
141,2013-10,11.0,22.0,177.0,,
141,2013-11,12.0,25.0,126.0,,
141,2013-12,17.666666666666668,23.333333333333332,172.33333333333334,,
212,2012-01,7.101428571428571,43.39285714285713,202.09857142857143,,
212,2012-02,6.488571428571428,40.46714285714286,206.26285714285717,,
212,2012-03,6.644285714285714,40.277142857142856,201.78428571428572,,
212,2012-04,6.464,40.61,198.65166666666664,,
212,2012-05,6.898571428571429,40.68142857142857,212.12777777777782,,
212,2012-06,7.002857142857143,42.107142857142854,203.39124999999999,,
212,2012-07,5.773999999999999,37.288,182.22500000000002,,
212,2012-08,6.264285714285714,39.13142857142857,204.18,,
212,2012-09,6.40125,38.2425,189.56444444444446,,
212,2012-10,6.618571428571429,40.215714285714284,208.5614285714286,,
212,2012-11,6.781666666666666,42.53666666666666,211.98833333333332,,
212,2012-12,6.638749999999998,43.128750000000004,211.0,,
212,2013-01,7.125,38.875,190.75,,
212,2013-02,7.0,38.0,186.88888888888889,,
212,2013-03,6.142857142857143,37.857142857142854,201.25,,
212,2013-04,7.571428571428571,38.714285714285715,198.125,,
212,2013-05,6.571428571428571,40.142857142857146,186.0,,
212,2013-06,7.0,34.57142857142857,173.42857142857142,,
212,2013-07,7.0,35.77777777777778,199.55555555555554,,
212,2013-08,6.333333333333333,34.166666666666664,150.66666666666666,,
212,2013-09,5.714285714285714,31.428571428571427,168.71428571428572,,
212,2013-10,7.375,38.75,208.22222222222223,,
212,2013-11,7.333333333333333,39.44444444444444,209.33333333333334,,
212,2013-12,6.75,36.0,181.0,,
212,2014-01,6.75,38.0,186.0,,
212,2014-02,7.0,41.5,196.16666666666666,,
212,2014-03,6.875,39.875,190.66666666666666,,
212,2014-04,6.8,35.8,191.8,,
212,2014-05,6.666666666666667,40.0,176.14285714285714,,
212,2014-06,7.166666666666667,41.833333333333336,190.57142857142858,,
212,2014-07,6.75,38.875,176.0,,
212,2014-08,6.8,38.0,175.33333333333334,,
212,2014-09,6.6,36.6,186.2,,
212,2014-10,7.25,40.125,196.66666666666666,,
212,2014-11,6.833333333333333,38.0,178.28571428571428,,
212,2014-12,6.8,39.0,200.8,,
212,2015-01,7.625,49.125,224.5,,
212,2015-02,6.875,47.5,215.5,,
212,2015-03,6.428571428571429,45.42857142857143,191.14285714285714,,
212,2015-04,6.333333333333333,48.833333333333336,191.66666666666666,,
212,2015-05,6.714285714285714,51.285714285714285,200.85714285714286,,
212,2015-06,6.375,49.125,190.5,,
212,2015-07,6.666666666666667,45.666666666666664,182.33333333333334,,
212,2015-08,6.571428571428571,43.714285714285715,169.85714285714286,,
212,2015-09,6.6,44.2,202.4,,
212,2015-10,6.285714285714286,43.0,196.0,,
212,2015-11,6.875,50.875,210.0,,
212,2015-12,6.75,54.375,236.0,,
258,2012-01,34.125,39.25,235.9375,,
258,2012-02,36.42857142857143,37.285714285714285,260.64285714285717,,
258,2012-03,30.818181818181817,37.27272727272727,230.77272727272728,,
258,2012-04,31.857142857142858,36.42857142857143,200.85714285714286,,
258,2012-05,32.77777777777778,36.77777777777778,312.77777777777777,,
258,2012-06,28.0,34.666666666666664,252.16666666666666,,
258,2012-07,27.76923076923077,31.384615384615383,206.96153846153845,,
258,2012-08,27.875,31.5,153.0,,
258,2012-09,24.0,29.125,213.1875,,
258,2012-10,29.4,33.6,269.2,,
258,2012-11,29.25,31.25,353.875,,
258,2012-12,27.25,30.375,337.625,,
258,2013-01,26.77777777777778,33.55555555555556,316.6666666666667,,
258,2013-02,24.4,29.1,312.7,,
258,2013-03,25.571428571428573,31.857142857142858,329.14285714285717,,
258,2013-04,25.166666666666668,31.833333333333332,328.5,,
258,2013-05,26.375,30.125,336.125,,
258,2013-06,27.375,38.0,245.22222222222223,,
258,2013-07,25.428571428571427,33.57142857142857,272.14285714285717,,
258,2013-08,24.571428571428573,37.714285714285715,235.0,,
258,2013-09,25.8,36.6,276.7,,
258,2013-10,25.666666666666668,40.44444444444444,278.77777777777777,,
258,2013-11,27.333333333333332,40.833333333333336,268.3333333333333,,
258,2013-12,26.75,37.666666666666664,275.9166666666667,,
258,2014-01,27.25,38.625,256.44444444444446,,
258,2014-02,26.666666666666668,39.5,237.42857142857142,,
258,2014-03,35.75,39.375,260.625,,
258,2014-04,28.444444444444443,40.888888888888886,300.55555555555554,,
258,2014-05,25.0,34.666666666666664,234.5,,
258,2014-06,27.75,39.625,240.55555555555554,,
258,2014-07,26.166666666666668,38.666666666666664,232.83333333333334,,
258,2014-08,24.571428571428573,37.714285714285715,235.0,,
258,2014-09,25.428571428571427,41.142857142857146,226.0,,
258,2014-10,25.666666666666668,42.0,274.0,,
258,2014-11,26.88888888888889,40.111111111111114,243.44444444444446,,
258,2014-12,27.333333333333332,40.55555555555556,252.33333333333334,,
258,2015-02,23.285714285714285,37.0,293.42857142857144,,
258,2015-03,22.5,36.833333333333336,255.33333333333334,,
258,2015-04,25.5,41.166666666666664,278.8333333333333,,
258,2015-05,25.555555555555557,40.888888888888886,266.44444444444446,,
258,2015-06,25.375,40.125,267.25,,
258,2015-07,21.714285714285715,21.714285714285715,189.42857142857142,,
258,2015-08,23.166666666666668,37.666666666666664,192.0,,
258,2015-09,23.5,42.75,253.875,,
258,2015-10,25.285714285714285,41.714285714285715,274.85714285714283,,
258,2015-11,20.666666666666668,37.333333333333336,313.1666666666667,,
258,2015-12,25.5,39.875,374.75,,
323,2013-01,9.444444444444445,17.555555555555557,236.33333333333334,,
323,2013-02,9.5,17.0,210.5,,
323,2013-03,8.333333333333334,17.0,185.0,,
323,2013-04,8.88888888888889,17.333333333333332,215.0,,
323,2013-05,9.555555555555555,16.333333333333332,190.11111111111111,,
323,2013-06,8.285714285714286,14.428571428571429,164.28571428571428,,
323,2013-07,8.7,14.3,149.6,,
323,2013-08,7.714285714285714,13.833333333333334,95.14285714285714,,
323,2013-09,8.625,12.75,161.0,,
323,2013-10,9.625,16.125,202.625,,
323,2013-11,9.1,15.6,260.8,,
323,2013-12,9.666666666666666,14.666666666666666,243.5,,
323,2014-01,7.0,10.0,153.5,,
323,2014-02,7.333333333333333,11.166666666666666,167.16666666666666,,
323,2014-03,6.625,10.375,183.25,,
323,2014-04,7.0,10.666666666666666,179.85714285714286,,
323,2014-05,6.428571428571429,9.857142857142858,147.42857142857142,,
323,2014-06,6.714285714285714,10.428571428571429,170.57142857142858,,
323,2014-07,6.625,10.25,118.875,,
323,2014-08,6.5,10.625,151.125,,
323,2014-09,7.142857142857143,11.142857142857142,116.85714285714286,,
323,2014-10,6.571428571428571,10.571428571428571,180.28571428571428,,
323,2014-11,6.333333333333333,10.666666666666666,121.66666666666667,,
323,2014-12,6.6,10.4,230.33333333333334,,
323,2015-01,7.666666666666667,11.5,201.16666666666666,,
323,2015-02,6.0,11.4,210.2,,
323,2015-03,5.571428571428571,12.285714285714286,167.85714285714286,,
323,2015-04,5.857142857142857,11.285714285714286,142.71428571428572,,
323,2015-05,5.375,9.625,200.75,,
323,2015-06,9.777777777777779,14.444444444444445,149.33333333333334,,
323,2015-07,6.0,14.875,80.66666666666667,,
323,2015-08,6.5,11.666666666666666,72.66666666666667,,
323,2015-09,6.75,12.5,114.33333333333333,,
323,2015-10,6.0,12.6,230.83333333333334,,
323,2015-11,7.166666666666667,10.666666666666666,268.0,,
323,2015-12,7.0,16.166666666666668,214.0,,
324,2013-01,10.714285714285714,20.714285714285715,282.85714285714283,,
324,2013-02,11.4,19.0,212.66666666666666,,
324,2013-03,10.666666666666666,18.333333333333332,202.83333333333334,,
324,2013-04,12.375,19.625,241.375,,
324,2013-05,11.875,19.0,310.25,,
324,2013-06,9.88888888888889,16.88888888888889,227.66666666666666,,
324,2013-07,10.333333333333334,17.166666666666668,147.16666666666666,,
324,2013-08,10.222222222222221,17.555555555555557,175.4,,
324,2013-09,10.142857142857142,15.428571428571429,139.28571428571428,,
324,2013-10,10.714285714285714,18.142857142857142,294.85714285714283,,
324,2013-11,10.0,18.625,287.125,,
324,2013-12,11.11111111111111,18.25,229.66666666666666,,
324,2014-01,8.0,12.0,137.5,,
324,2014-02,10.25,15.125,217.625,,
324,2014-03,8.4,13.2,191.4,,
324,2014-04,9.8,13.8,197.1,,
324,2014-05,9.375,12.875,208.25,,
324,2014-06,8.333333333333334,13.166666666666666,208.66666666666666,,
324,2014-07,8.88888888888889,12.666666666666666,166.66666666666666,,
324,2014-08,8.333333333333334,13.5,169.71428571428572,,
324,2014-09,9.75,13.125,150.75,,
324,2014-10,10.0,14.833333333333334,312.8333333333333,,
324,2014-11,8.75,13.75,212.25,,
324,2014-12,10.375,14.625,221.75,,
324,2015-01,11.75,17.375,214.22222222222223,,
324,2015-02,8.857142857142858,14.571428571428571,237.71428571428572,,
324,2015-03,7.5,19.0,225.5,,
324,2015-04,7.285714285714286,14.0,210.57142857142858,,
324,2015-05,9.11111111111111,17.11111111111111,229.55555555555554,,
324,2015-06,9.555555555555555,18.77777777777778,223.33333333333334,,
324,2015-07,10.25,18.5,120.125,,
324,2015-08,9.285714285714286,17.571428571428573,164.875,,
324,2015-09,10.444444444444445,19.22222222222222,210.44444444444446,,
324,2015-10,9.5,18.5,260.1666666666667,,
324,2015-11,10.2,15.6,404.0,,
324,2015-12,11.25,19.75,280.125,,
362,2011-01,16.555555555555557,19.11111111111111,125.77777777777777,,
362,2011-02,16.666666666666668,19.0,135.16666666666666,,
362,2011-03,17.1,19.4,131.0,,
362,2011-04,17.0,19.714285714285715,131.85714285714286,,
362,2011-05,17.428571428571427,20.714285714285715,139.33333333333334,,
362,2011-06,15.25,20.25,126.375,,
362,2011-07,15.666666666666666,18.666666666666668,121.44444444444444,,
362,2011-08,15.25,19.5,113.5,,
362,2011-09,15.6,19.8,120.0,,
362,2011-10,17.2,20.3,124.5,,
362,2011-11,17.0,19.833333333333332,125.33333333333333,,
362,2011-12,17.142857142857142,20.571428571428573,131.85714285714286,,
362,2012-01,17.857142857142858,20.714285714285715,127.42857142857143,,
362,2012-02,17.875,20.75,131.25,,
362,2012-03,18.0,20.666666666666668,137.0,,
362,2012-04,17.833333333333332,21.333333333333332,140.66666666666666,,
362,2012-05,17.88888888888889,21.11111111111111,142.22222222222223,,
362,2012-06,18.0,20.5,134.0,,
362,2012-07,17.4,20.0,132.6,,
362,2012-08,18.0,20.5,136.0,,
362,2012-09,17.75,20.75,130.75,,
362,2012-10,17.6,21.4,136.0,,
362,2012-11,18.333333333333332,22.0,140.5,,
362,2012-12,18.272727272727273,22.0,138.45454545454547,,
362,2013-01,18.571428571428573,23.142857142857142,142.71428571428572,,
362,2013-03,19.333333333333332,24.166666666666668,147.5,,
362,2013-04,18.5,24.0,145.0,,
362,2013-05,19.0,30.0,139.0,,
362,2013-07,18.5,24.25,137.5,,
362,2013-08,19.0,29.333333333333332,142.33333333333334,,
362,2013-10,19.428571428571427,30.0,138.0,,
362,2013-11,19.0,24.0,153.0,,
362,2013-12,19.0,29.0,134.0,,
362,2014-02,18.0,29.0,144.0,,
362,2014-03,18.0,31.0,116.0,,
362,2014-04,18.0,30.0,135.0,,
362,2014-05,18.857142857142858,32.714285714285715,145.71428571428572,,
362,2014-06,18.6,31.2,141.2,,
362,2014-07,18.125,31.0,137.625,,
362,2014-08,18.8,32.0,132.8,,
362,2014-09,19.0,32.5,142.0,,
362,2014-10,18.8,30.8,137.8,,
362,2014-11,19.0,32.0,133.0,,
362,2014-12,18.0,31.0,139.0,,
362,2015-01,19.5,32.666666666666664,149.66666666666666,,
362,2015-02,19.375,32.625,146.375,,
362,2015-03,18.75,33.0,145.5,,
362,2015-04,19.0,33.0,150.85714285714286,,
362,2015-05,19.857142857142858,33.57142857142857,158.0,,
362,2015-06,19.22222222222222,32.55555555555556,140.44444444444446,,
362,2015-07,18.75,33.125,122.75,,
362,2015-08,18.5,32.25,138.625,,
362,2015-09,19.142857142857142,33.714285714285715,140.42857142857142,,
362,2015-10,19.428571428571427,33.714285714285715,146.57142857142858,,
362,2015-11,19.0,32.875,143.75,,
362,2015-12,19.75,33.625,147.625,,
369,2012-01,31.428571428571427,35.142857142857146,235.85714285714286,,
369,2012-02,30.428571428571427,35.857142857142854,221.92857142857142,,
369,2012-03,31.142857142857142,38.857142857142854,226.0,,
369,2012-04,30.5,36.125,215.25,,
369,2012-05,33.75,38.25,305.875,,
369,2012-06,30.7,34.4,235.35,,
369,2012-07,29.5,34.5,199.75,,
369,2012-08,25.375,28.75,167.4375,,
369,2012-09,26.7,31.5,170.45,,
369,2012-10,29.5,32.833333333333336,278.1666666666667,,
369,2012-11,29.142857142857142,31.857142857142858,358.0,,
369,2012-12,28.76923076923077,32.38461538461539,313.3076923076923,,
369,2013-01,25.5,30.8,330.7,,
369,2013-02,24.5,32.0,296.5,,
369,2013-03,25.22222222222222,29.333333333333332,327.77777777777777,,
369,2013-04,26.142857142857142,30.0,340.42857142857144,,
369,2013-05,25.636363636363637,30.454545454545453,316.54545454545456,,
369,2013-06,25.833333333333332,29.166666666666668,269.3333333333333,,
369,2013-07,25.0,34.5,208.125,,
369,2013-08,25.444444444444443,33.333333333333336,239.2,,
369,2013-09,23.75,34.875,240.75,,
369,2013-10,25.5,38.0,248.625,,
369,2013-11,25.77777777777778,36.0,277.3333333333333,,
369,2013-12,25.125,38.5,267.875,,
369,2014-01,26.571428571428573,36.285714285714285,237.28571428571428,,
369,2014-02,27.714285714285715,40.0,250.85714285714286,,
369,2014-03,27.125,40.25,229.625,,
369,2014-04,27.0,39.42857142857143,236.0,,
369,2014-05,26.142857142857142,38.714285714285715,205.42857142857142,,
369,2014-06,27.5,38.625,244.875,,
369,2014-07,25.285714285714285,36.857142857142854,193.875,,
369,2014-08,22.833333333333332,34.833333333333336,208.33333333333334,,
369,2014-09,26.375,42.0,251.125,,
369,2014-10,24.75,41.25,252.125,,
369,2014-11,25.0,39.5,226.66666666666666,,
369,2014-12,26.5,41.666666666666664,247.57142857142858,,
369,2015-02,22.875,36.875,279.375,,
369,2015-03,23.166666666666668,37.333333333333336,237.28571428571428,,
369,2015-04,24.166666666666668,39.833333333333336,262.8333333333333,,
369,2015-05,24.25,38.75,260.625,,
369,2015-06,22.555555555555557,36.55555555555556,249.0,,
369,2015-07,18.142857142857142,31.714285714285715,157.57142857142858,,
